customer_id,customer_name,gender,age,city,state,customer_segment,registration_date
13955,Customer_03955,Male,39,Coimbatore,Tamil Nadu,Regular,2024-04-13
13956,Customer_03956,Male,27,Pune,Maharashtra,VIP,2024-02-24
13957,Customer_03957,Female,25,Agra,Uttar Pradesh,Regular,2024-06-15
13958,Customer_03958,Male,38,Hyderabad,Telangana,Regular,2025-09-14
13959,Customer_03959,Female,54,Bengaluru,Karnataka,Low Value,2024-07-15
13960,Customer_03960,Male,24,Udaipur,Rajasthan,Regular,2023-03-31
13961,Customer_03961,Other,43,Bengaluru,Karnataka,Regular,2024-01-04
13962,Customer_03962,Male,30,New Delhi,Delhi,Regular,2023-01-15
13963,Customer_03963,Female,33,Kozhikode,Kerala,Regular,2023-12-10
13964,Customer_03964,Male,47,Nashik,Maharashtra,Regular,2025-11-25
13965,Customer_03965,Male,48,Bengaluru,Karnataka,High Value,2025-07-05
13966,Customer_03966,Female,22,Siliguri,West Bengal,Low Value,2023-07-24
13967,Customer_03967,Female,49,Kochi,Kerala,Regular,2025-02-14
13968,Customer_03968,Male,33,Mysuru,Karnataka,Regular,2025-12-16
13969,Customer_03969,Female,64,Ahmedabad,Gujarat,Low Value,2024-11-16
13970,Customer_03970,Female,26,New Delhi,Delhi,Low Value,2024-12-18
13971,Customer_03971,Female,39,Chennai,Tamil Nadu,Low Value,2023-08-13
13972,Customer_03972,Male,61,Udaipur,Rajasthan,Low Value,2023-03-05
13973,Customer_03973,Female,57,Delhi,Delhi,High Value,2025-08-05
13974,Customer_03974,Male,62,Kozhikode,Kerala,Regular,2025-08-18
13975,Customer_03975,Male,54,Vadodara,Gujarat,Regular,2023-11-16
13976,Customer_03976,Female,31,Mumbai,Maharashtra,Regular,2023-12-23
13977,Customer_03977,Male,33,Siliguri,West Bengal,Low Value,2023-04-03
13978,Customer_03978,Male,60,Udaipur,Rajasthan,Regular,2024-11-25
13979,Customer_03979,Female,37,Jaipur,Rajasthan,Regular,2024-03-09
13980,Customer_03980,Female,61,New Delhi,Delhi,Low Value,2025-04-20
13981,Customer_03981,Male,32,Kozhikode,Kerala,Regular,2025-10-20
13982,Customer_03982,Male,61,Nagpur,Maharashtra,Regular,2025-06-16
13983,Customer_03983,Female,43,Lucknow,Uttar Pradesh,Regular,2025-06-02
13984,Customer_03984,Male,26,Ahmedabad,Gujarat,Regular,2025-02-16
13985,Customer_03985,Female,18,Kanpur,Uttar Pradesh,High Value,2024-05-06
13986,Customer_03986,Female,52,Kolkata,West Bengal,Low Value,2025-12-19
13987,Customer_03987,Male,61,Thane,Maharashtra,Regular,2025-03-23
13988,Customer_03988,Female,37,Thane,Maharashtra,Low Value,2024-01-27
13989,Customer_03989,Female,62,Surat,Gujarat,Regular,2023-01-21
13990,Customer_03990,Male,23,Hyderabad,Telangana,High Value,2024-05-27
13991,Customer_03991,Female,59,Noida,Uttar Pradesh,Regular,2025-06-26
13992,Customer_03992,Female,27,Bengaluru,Karnataka,Regular,2024-12-15
13993,Customer_03993,Female,65,Jaipur,Rajasthan,Low Value,2025-08-01
13994,Customer_03994,Female,50,Warangal,Telangana,VIP,2023-12-16
13995,Customer_03995,Male,33,Mangaluru,Karnataka,Low Value,2024-06-29
13996,Customer_03996,Male,53,Kochi,Kerala,Low Value,2024-08-21
13997,Customer_03997,Male,23,Vadodara,Gujarat,Low Value,2023-02-01
13998,Customer_03998,Male,36,Kozhikode,Kerala,Regular,2023-09-16
13999,Customer_03999,Male,48,Jodhpur,Rajasthan,Low Value,2024-04-20
14000,Customer_04000,Female,19,Madurai,Tamil Nadu,Regular,2025-04-04
14001,Customer_04001,Female,35,Mangaluru,Karnataka,VIP,2025-08-29
14002,Customer_04002,Female,59,Warangal,Telangana,High Value,2025-07-08
14003,Customer_04003,Female,45,Hubballi,Karnataka,Low Value,2023-02-02
14004,Customer_04004,Female,21,Mangaluru,Karnataka,VIP,2025-06-17
14005,Customer_04005,Male,18,Surat,Gujarat,Regular,2024-01-23
14006,Customer_04006,Female,64,Kochi,Kerala,VIP,2025-03-08
14007,Customer_04007,Male,59,Kanpur,Uttar Pradesh,Regular,2024-03-31
14008,Customer_04008,Female,33,Chennai,Tamil Nadu,High Value,2023-08-12
14009,Customer_04009,Female,62,Vadodara,Gujarat,Low Value,2023-08-05
14010,Customer_04010,Male,64,Siliguri,West Bengal,Regular,2023-06-05
14011,Customer_04011,Female,19,Surat,Gujarat,Low Value,2025-02-27
14012,Customer_04012,Female,53,Udaipur,Rajasthan,Regular,2023-02-05
14013,Customer_04013,Male,18,Chennai,Tamil Nadu,Low Value,2024-09-27
14014,Customer_04014,Female,56,Nashik,Maharashtra,Regular,2023-01-09
14015,Customer_04015,Male,40,Kolkata,West Bengal,Regular,2025-11-29
14016,Customer_04016,Male,43,New Delhi,Delhi,Regular,2023-06-28
14017,Customer_04017,Female,28,Surat,Gujarat,Regular,2025-08-16
14018,Customer_04018,Female,59,Bengaluru,Karnataka,Low Value,2024-05-15
14019,Customer_04019,Female,18,Noida,Uttar Pradesh,Regular,2024-01-08
14020,Customer_04020,Female,28,Nashik,Maharashtra,Low Value,2025-12-27
14021,Customer_04021,Male,41,Surat,Gujarat,Regular,2025-08-27
14022,Customer_04022,Female,27,Surat,Gujarat,High Value,2024-05-29
14023,Customer_04023,Female,31,Hyderabad,Telangana,Regular,2023-12-30
14024,Customer_04024,Female,31,Warangal,Telangana,High Value,2025-02-15
14025,Customer_04025,Male,24,Nashik,Maharashtra,Regular,2025-02-12
14026,Customer_04026,Female,40,Thiruvananthapuram,Kerala,Regular,2023-11-25
14027,Customer_04027,Female,60,Hyderabad,Telangana,Low Value,2025-03-04
14028,Customer_04028,Female,39,Bengaluru,Karnataka,VIP,2025-08-19
14029,Customer_04029,Female,53,Siliguri,West Bengal,High Value,2024-01-05
14030,Customer_04030,Male,44,New Delhi,Delhi,VIP,2024-08-19
14031,Customer_04031,Female,19,Coimbatore,Tamil Nadu,Regular,2024-07-24
14032,Customer_04032,Female,56,New Delhi,Delhi,Low Value,2025-11-27
14033,Customer_04033,Male,63,Delhi,Delhi,Low Value,2024-01-12
14034,Customer_04034,Female,36,Chennai,Tamil Nadu,Regular,2023-04-10
14035,Customer_04035,Male,24,Warangal,Telangana,Low Value,2025-03-26
14036,Customer_04036,Male,29,Nagpur,Maharashtra,Regular,2023-04-28
14037,Customer_04037,Female,20,Coimbatore,Tamil Nadu,High Value,2024-02-25
14038,Customer_04038,Male,64,Udaipur,Rajasthan,VIP,2024-06-24
14039,Customer_04039,Male,22,Kochi,Kerala,Low Value,2025-07-18
14040,Customer_04040,Female,25,Kolkata,West Bengal,Regular,2024-11-29
14041,Customer_04041,Male,31,Lucknow,Uttar Pradesh,Regular,2023-04-23
14042,Customer_04042,Male,53,Warangal,Telangana,Regular,2024-01-08
14043,Customer_04043,Male,24,Thiruvananthapuram,Kerala,Regular,2023-10-26
14044,Customer_04044,Male,24,Madurai,Tamil Nadu,Low Value,2025-11-08
14045,Customer_04045,Female,63,Jodhpur,Rajasthan,VIP,2025-02-14
14046,Customer_04046,Female,49,Lucknow,Uttar Pradesh,Regular,2024-11-01
14047,Customer_04047,Female,25,Kolkata,West Bengal,Regular,2023-01-11
14048,Customer_04048,Female,29,Kolkata,West Bengal,VIP,2023-01-08
14049,Customer_04049,Male,27,Hyderabad,Telangana,Regular,2024-04-05
14050,Customer_04050,Female,31,Coimbatore,Tamil Nadu,Regular,2023-09-12
14051,Customer_04051,Female,26,Kochi,Kerala,Regular,2024-08-08
14052,Customer_04052,Female,55,Pune,Maharashtra,Regular,2023-12-28
14053,Customer_04053,Female,47,Kozhikode,Kerala,Regular,2025-09-29
14054,Customer_04054,Female,22,Thiruvananthapuram,Kerala,Regular,2025-02-26
14055,Customer_04055,Female,18,Siliguri,West Bengal,Regular,2023-07-28
14056,Customer_04056,Male,18,Nashik,Maharashtra,Regular,2023-09-24
14057,Customer_04057,Female,37,Nagpur,Maharashtra,Regular,2024-10-17
14058,Customer_04058,Male,28,Warangal,Telangana,Regular,2025-09-23
14059,Customer_04059,Male,43,Kanpur,Uttar Pradesh,VIP,2024-07-07
14060,Customer_04060,Male,61,Surat,Gujarat,Low Value,2025-01-05
14061,Customer_04061,Male,20,Delhi,Delhi,Regular,2024-02-25
14062,Customer_04062,Male,23,Delhi,Delhi,Low Value,2023-11-04
14063,Customer_04063,Male,60,Siliguri,West Bengal,Low Value,2023-05-17
14064,Customer_04064,Female,62,Ahmedabad,Gujarat,Regular,2023-07-14
14065,Customer_04065,Female,28,Noida,Uttar Pradesh,Regular,2025-11-14
14066,Customer_04066,Other,25,Ahmedabad,Gujarat,Regular,2024-08-28
14067,Customer_04067,Male,46,Warangal,Telangana,Regular,2025-10-10
14068,Customer_04068,Female,27,Kochi,Kerala,Low Value,2025-05-11
14069,Customer_04069,Female,51,Siliguri,West Bengal,Regular,2023-08-09
14070,Customer_04070,Male,41,Pune,Maharashtra,High Value,2023-10-24
14071,Customer_04071,Female,63,Siliguri,West Bengal,Regular,2025-10-07
14072,Customer_04072,Female,65,Delhi,Delhi,Low Value,2023-12-09
14073,Customer_04073,Male,34,Kanpur,Uttar Pradesh,Regular,2024-08-15
14074,Customer_04074,Female,49,Vadodara,Gujarat,Regular,2025-06-10
14075,Customer_04075,Female,28,Noida,Uttar Pradesh,Regular,2023-03-18
14076,Customer_04076,Male,51,Warangal,Telangana,Regular,2024-12-07
14077,Customer_04077,Male,41,Kolkata,West Bengal,Regular,2025-12-01
14078,Customer_04078,Male,22,Chennai,Tamil Nadu,Regular,2025-01-26
14079,Customer_04079,Male,46,Siliguri,West Bengal,Regular,2024-08-12
14080,Customer_04080,Female,65,Nagpur,Maharashtra,Regular,2024-01-23
14081,Customer_04081,Female,65,Siliguri,West Bengal,Regular,2025-07-15
14082,Customer_04082,Male,51,Jaipur,Rajasthan,Regular,2024-09-28
14083,Customer_04083,Female,33,Hyderabad,Telangana,Regular,2023-05-21
14084,Customer_04084,Male,42,Bengaluru,Karnataka,High Value,2025-11-16
14085,Customer_04085,Male,54,Warangal,Telangana,Regular,2024-03-23
14086,Customer_04086,Male,25,Vadodara,Gujarat,Regular,2023-10-20
14087,Customer_04087,Female,46,Bengaluru,Karnataka,Regular,2024-12-15
14088,Customer_04088,Male,63,Surat,Gujarat,Regular,2024-04-01
14089,Customer_04089,Male,42,Surat,Gujarat,VIP,2025-06-10
14090,Customer_04090,Male,59,Nagpur,Maharashtra,Regular,2025-04-18
14091,Customer_04091,Female,40,Nashik,Maharashtra,Regular,2024-10-15
14092,Customer_04092,Other,51,Kozhikode,Kerala,Regular,2024-10-25
14093,Customer_04093,Male,20,Delhi,Delhi,Regular,2025-02-03
14094,Customer_04094,Male,47,Kozhikode,Kerala,Regular,2025-12-26
14095,Customer_04095,Female,51,Kochi,Kerala,Low Value,2023-06-25
14096,Customer_04096,Female,49,Delhi,Delhi,High Value,2024-05-24
14097,Customer_04097,Male,46,Coimbatore,Tamil Nadu,Regular,2024-12-05
14098,Customer_04098,Female,26,Mangaluru,Karnataka,Low Value,2024-08-24
14099,Customer_04099,Female,19,Noida,Uttar Pradesh,Regular,2025-04-17
14100,Customer_04100,Male,56,Kochi,Kerala,Low Value,2025-09-28
14101,Customer_04101,Female,24,Kolkata,West Bengal,High Value,2023-02-20
14102,Customer_04102,Female,63,Kolkata,West Bengal,Regular,2024-11-16
14103,Customer_04103,Female,22,Surat,Gujarat,Regular,2023-09-23
14104,Customer_04104,Male,25,Delhi,Delhi,VIP,2024-08-28
14105,Customer_04105,Male,49,Surat,Gujarat,Regular,2025-12-11
14106,Customer_04106,Male,35,Udaipur,Rajasthan,Regular,2024-08-07
14107,Customer_04107,Male,55,Jodhpur,Rajasthan,Regular,2023-12-05
14108,Customer_04108,Female,63,Noida,Uttar Pradesh,Low Value,2025-12-31
14109,Customer_04109,Female,35,Mumbai,Maharashtra,High Value,2024-01-09
14110,Customer_04110,Female,58,Mumbai,Maharashtra,Regular,2024-08-02
14111,Customer_04111,Other,62,New Delhi,Delhi,Regular,2024-05-31
14112,Customer_04112,Male,33,New Delhi,Delhi,Regular,2023-05-01
14113,Customer_04113,Female,38,Kozhikode,Kerala,Regular,2025-04-16
14114,Customer_04114,Female,27,Udaipur,Rajasthan,Regular,2024-07-23
14115,Customer_04115,Male,59,Thiruvananthapuram,Kerala,VIP,2023-02-12
14116,Customer_04116,Female,21,Mumbai,Maharashtra,Regular,2023-03-13
14117,Customer_04117,Male,61,Hubballi,Karnataka,Low Value,2023-04-01
14118,Customer_04118,Female,25,Hubballi,Karnataka,Regular,2024-05-05
14119,Customer_04119,Female,64,Delhi,Delhi,Regular,2025-01-18
14120,Customer_04120,Male,36,Surat,Gujarat,High Value,2025-09-24
14121,Customer_04121,Female,64,Mumbai,Maharashtra,High Value,2024-01-18
14122,Customer_04122,Female,57,Mangaluru,Karnataka,High Value,2025-03-15
14123,Customer_04123,Male,57,Pune,Maharashtra,Regular,2023-06-19
14124,Customer_04124,Male,26,Hyderabad,Telangana,Low Value,2025-07-06
14125,Customer_04125,Male,47,Siliguri,West Bengal,Regular,2023-05-31
14126,Customer_04126,Female,34,Udaipur,Rajasthan,High Value,2024-03-06
14127,Customer_04127,Female,57,Kochi,Kerala,Regular,2024-03-26
14128,Customer_04128,Female,61,Nashik,Maharashtra,Regular,2024-10-04
14129,Customer_04129,Female,32,Kolkata,West Bengal,Regular,2025-02-18
14130,Customer_04130,Female,21,Hyderabad,Telangana,Regular,2023-01-23
14131,Customer_04131,Male,23,Thiruvananthapuram,Kerala,Regular,2024-01-02
14132,Customer_04132,Female,33,Nagpur,Maharashtra,Regular,2024-10-12
14133,Customer_04133,Male,43,New Delhi,Delhi,High Value,2025-03-30
14134,Customer_04134,Male,54,Siliguri,West Bengal,VIP,2023-08-27
14135,Customer_04135,Female,40,Kozhikode,Kerala,VIP,2024-03-09
14136,Customer_04136,Male,30,Pune,Maharashtra,Regular,2024-12-04
14137,Customer_04137,Female,64,Kolkata,West Bengal,High Value,2025-07-30
14138,Customer_04138,Female,34,Warangal,Telangana,Regular,2024-06-24
14139,Customer_04139,Male,44,Nagpur,Maharashtra,Regular,2024-09-24
14140,Customer_04140,Male,39,Mumbai,Maharashtra,Regular,2023-07-17
14141,Customer_04141,Female,54,Pune,Maharashtra,Regular,2024-04-26
14142,Customer_04142,Female,36,Agra,Uttar Pradesh,Low Value,2025-05-18
14143,Customer_04143,Male,56,New Delhi,Delhi,Regular,2024-06-06
14144,Customer_04144,Male,52,Hyderabad,Telangana,Low Value,2024-10-12
14145,Customer_04145,Female,30,Thiruvananthapuram,Kerala,Regular,2025-08-16
14146,Customer_04146,Female,31,Agra,Uttar Pradesh,Regular,2024-03-12
14147,Customer_04147,Male,65,Ahmedabad,Gujarat,Regular,2025-05-06
14148,Customer_04148,Male,48,Agra,Uttar Pradesh,High Value,2023-11-10
14149,Customer_04149,Female,62,Jodhpur,Rajasthan,Low Value,2023-01-19
14150,Customer_04150,Female,19,Jodhpur,Rajasthan,High Value,2025-03-28
14151,Customer_04151,Other,63,Pune,Maharashtra,Regular,2023-05-02
14152,Customer_04152,Female,56,Lucknow,Uttar Pradesh,Regular,2023-03-13
14153,Customer_04153,Female,54,Vadodara,Gujarat,VIP,2025-12-14
14154,Customer_04154,Male,31,Agra,Uttar Pradesh,High Value,2024-04-04
14155,Customer_04155,Female,26,New Delhi,Delhi,VIP,2023-06-18
14156,Customer_04156,Male,27,New Delhi,Delhi,Regular,2024-08-04
14157,Customer_04157,Female,24,Surat,Gujarat,Low Value,2024-09-20
14158,Customer_04158,Male,45,Agra,Uttar Pradesh,Regular,2023-01-26
14159,Customer_04159,Male,63,Siliguri,West Bengal,High Value,2024-12-21
14160,Customer_04160,Female,42,Delhi,Delhi,Regular,2025-10-30
14161,Customer_04161,Female,63,Delhi,Delhi,Low Value,2023-05-01
14162,Customer_04162,Male,45,Hubballi,Karnataka,High Value,2023-05-06
14163,Customer_04163,Female,19,Agra,Uttar Pradesh,Regular,2024-07-02
14164,Customer_04164,Male,34,New Delhi,Delhi,Low Value,2025-12-28
14165,Customer_04165,Male,21,Hyderabad,Telangana,High Value,2023-10-24
14166,Customer_04166,Female,30,Agra,Uttar Pradesh,Regular,2024-11-16
14167,Customer_04167,Male,35,Jaipur,Rajasthan,High Value,2025-08-30
14168,Customer_04168,Female,20,Bengaluru,Karnataka,Low Value,2025-12-04
14169,Customer_04169,Male,54,Delhi,Delhi,Low Value,2024-09-26
14170,Customer_04170,Female,50,Bengaluru,Karnataka,Low Value,2024-01-17
14171,Customer_04171,Female,58,Udaipur,Rajasthan,Regular,2025-11-16
14172,Customer_04172,Male,41,Vadodara,Gujarat,Regular,2024-12-05
14173,Customer_04173,Male,25,Surat,Gujarat,High Value,2024-05-11
14174,Customer_04174,Female,52,Kanpur,Uttar Pradesh,Low Value,2025-05-01
14175,Customer_04175,Female,19,Jaipur,Rajasthan,Low Value,2024-12-07
14176,Customer_04176,Male,50,Chennai,Tamil Nadu,Regular,2025-12-08
14177,Customer_04177,Female,29,Chennai,Tamil Nadu,Regular,2023-05-01
14178,Customer_04178,Male,39,Lucknow,Uttar Pradesh,High Value,2024-09-17
14179,Customer_04179,Male,30,Nashik,Maharashtra,Regular,2024-06-09
14180,Customer_04180,Male,27,Hubballi,Karnataka,Regular,2025-12-02
14181,Customer_04181,Male,34,Mangaluru,Karnataka,Regular,2025-01-21
14182,Customer_04182,Female,60,Ahmedabad,Gujarat,Regular,2023-04-06
14183,Customer_04183,Female,22,Madurai,Tamil Nadu,VIP,2023-01-27
14184,Customer_04184,Female,26,Kozhikode,Kerala,Low Value,2025-04-15
14185,Customer_04185,Female,30,Delhi,Delhi,Low Value,2024-05-01
14186,Customer_04186,Female,40,New Delhi,Delhi,Low Value,2023-08-28
14187,Customer_04187,Female,47,New Delhi,Delhi,Regular,2023-03-08
14188,Customer_04188,Female,60,Surat,Gujarat,Regular,2023-08-19
14189,Customer_04189,Female,21,Jodhpur,Rajasthan,Regular,2023-12-17
14190,Customer_04190,Female,38,Kolkata,West Bengal,Low Value,2025-01-30
14191,Customer_04191,Male,60,Madurai,Tamil Nadu,Regular,2025-05-12
14192,Customer_04192,Female,26,Coimbatore,Tamil Nadu,Regular,2023-12-23
14193,Customer_04193,Female,24,Kozhikode,Kerala,Regular,2025-12-01
14194,Customer_04194,Female,33,Bengaluru,Karnataka,Low Value,2025-10-26
14195,Customer_04195,Female,40,Nashik,Maharashtra,VIP,2023-11-25
14196,Customer_04196,Female,40,Kanpur,Uttar Pradesh,High Value,2025-06-29
14197,Customer_04197,Other,48,Mangaluru,Karnataka,Regular,2023-12-04
14198,Customer_04198,Male,22,Jaipur,Rajasthan,Low Value,2025-12-28
14199,Customer_04199,Female,23,Lucknow,Uttar Pradesh,Regular,2025-05-31
14200,Customer_04200,Male,18,Madurai,Tamil Nadu,Regular,2024-06-22
14201,Customer_04201,Female,65,Jodhpur,Rajasthan,Regular,2025-01-06
14202,Customer_04202,Female,45,Noida,Uttar Pradesh,Regular,2024-03-18
14203,Customer_04203,Male,35,Kochi,Kerala,Regular,2025-07-12
14204,Customer_04204,Male,41,Kozhikode,Kerala,Regular,2025-07-08
14205,Customer_04205,Female,30,Warangal,Telangana,Regular,2023-02-20
14206,Customer_04206,Male,50,Siliguri,West Bengal,Low Value,2023-05-29
14207,Customer_04207,Male,27,Kochi,Kerala,Regular,2024-01-03
14208,Customer_04208,Female,24,Coimbatore,Tamil Nadu,Regular,2024-08-02
14209,Customer_04209,Male,54,Nagpur,Maharashtra,High Value,2024-10-17
14210,Customer_04210,Male,49,New Delhi,Delhi,Regular,2023-03-17
14211,Customer_04211,Female,62,Hyderabad,Telangana,Low Value,2023-08-15
14212,Customer_04212,Male,39,Delhi,Delhi,VIP,2025-08-16
14213,Customer_04213,Male,33,Siliguri,West Bengal,Regular,2024-08-14
14214,Customer_04214,Female,41,Lucknow,Uttar Pradesh,Regular,2023-01-24
14215,Customer_04215,Female,31,Vadodara,Gujarat,Regular,2023-01-28
14216,Customer_04216,Female,28,Thiruvananthapuram,Kerala,Regular,2023-05-01
14217,Customer_04217,Female,36,Mumbai,Maharashtra,High Value,2025-05-02
14218,Customer_04218,Female,40,Kolkata,West Bengal,Low Value,2024-09-15
14219,Customer_04219,Male,51,Delhi,Delhi,Regular,2025-06-08
14220,Customer_04220,Male,57,Hyderabad,Telangana,High Value,2023-01-31
14221,Customer_04221,Male,30,Kozhikode,Kerala,High Value,2025-05-19
14222,Customer_04222,Male,56,Chennai,Tamil Nadu,Low Value,2023-02-19
14223,Customer_04223,Female,61,Thiruvananthapuram,Kerala,High Value,2024-12-26
14224,Customer_04224,Female,45,Hyderabad,Telangana,Regular,2024-01-24
14225,Customer_04225,Male,57,Warangal,Telangana,Regular,2025-08-01
14226,Customer_04226,Female,33,Vadodara,Gujarat,Low Value,2025-10-11
14227,Customer_04227,Male,45,Kochi,Kerala,Regular,2024-04-19
14228,Customer_04228,Male,21,Kochi,Kerala,Regular,2025-01-25
14229,Customer_04229,Female,45,Ahmedabad,Gujarat,VIP,2024-08-25
14230,Customer_04230,Male,29,Jaipur,Rajasthan,Low Value,2025-07-14
14231,Customer_04231,Male,33,Jodhpur,Rajasthan,Regular,2025-10-26
14232,Customer_04232,Male,53,Kanpur,Uttar Pradesh,Low Value,2025-03-03
14233,Customer_04233,Male,37,Udaipur,Rajasthan,Regular,2024-02-16
14234,Customer_04234,Female,43,Hubballi,Karnataka,Regular,2024-10-23
14235,Customer_04235,Female,43,Kochi,Kerala,VIP,2023-07-10
14236,Customer_04236,Male,39,Thane,Maharashtra,Regular,2025-02-24
14237,Customer_04237,Male,26,Thiruvananthapuram,Kerala,Regular,2024-08-07
14238,Customer_04238,Female,22,Bengaluru,Karnataka,Regular,2025-08-16
14239,Customer_04239,Female,34,Mysuru,Karnataka,High Value,2024-05-14
14240,Customer_04240,Male,51,New Delhi,Delhi,High Value,2024-08-02
14241,Customer_04241,Male,19,Thiruvananthapuram,Kerala,High Value,2025-03-26
14242,Customer_04242,Female,24,Kolkata,West Bengal,Regular,2025-12-22
14243,Customer_04243,Female,53,Mysuru,Karnataka,Low Value,2025-02-18
14244,Customer_04244,Male,30,Mumbai,Maharashtra,Regular,2025-07-31
14245,Customer_04245,Female,37,Vadodara,Gujarat,Regular,2023-09-22
14246,Customer_04246,Male,47,Kanpur,Uttar Pradesh,High Value,2023-01-07
14247,Customer_04247,Female,47,Delhi,Delhi,Regular,2024-11-25
14248,Customer_04248,Female,28,Vadodara,Gujarat,Regular,2025-09-18
14249,Customer_04249,Female,48,New Delhi,Delhi,Low Value,2025-07-06
14250,Customer_04250,Male,20,Nagpur,Maharashtra,Low Value,2025-01-17
14251,Customer_04251,Male,19,Hyderabad,Telangana,Regular,2023-05-26
14252,Customer_04252,Male,65,Thiruvananthapuram,Kerala,Regular,2023-08-29
14253,Customer_04253,Female,20,Madurai,Tamil Nadu,High Value,2025-05-06
14254,Customer_04254,Male,32,Siliguri,West Bengal,Regular,2023-10-14
14255,Customer_04255,Male,34,Surat,Gujarat,VIP,2025-08-09
14256,Customer_04256,Male,65,Thiruvananthapuram,Kerala,Regular,2023-01-26
14257,Customer_04257,Female,24,Kolkata,West Bengal,High Value,2024-03-27
14258,Customer_04258,Male,65,Hyderabad,Telangana,Regular,2023-04-16
14259,Customer_04259,Male,22,Chennai,Tamil Nadu,Regular,2023-08-28
14260,Customer_04260,Male,51,Kolkata,West Bengal,Regular,2023-11-28
14261,Customer_04261,Female,50,Siliguri,West Bengal,Regular,2025-06-30
14262,Customer_04262,Female,62,Surat,Gujarat,High Value,2025-12-01
14263,Customer_04263,Female,33,Jodhpur,Rajasthan,Regular,2024-10-06
14264,Customer_04264,Female,54,Chennai,Tamil Nadu,Low Value,2023-02-04
14265,Customer_04265,Female,20,Kochi,Kerala,Low Value,2025-05-25
14266,Customer_04266,Male,64,Hyderabad,Telangana,Regular,2024-01-19
14267,Customer_04267,Female,65,Madurai,Tamil Nadu,Regular,2025-03-21
14268,Customer_04268,Male,60,Mumbai,Maharashtra,Regular,2025-01-17
14269,Customer_04269,Male,38,Jodhpur,Rajasthan,High Value,2025-08-16
14270,Customer_04270,Female,58,Pune,Maharashtra,High Value,2025-11-22
14271,Customer_04271,Male,25,Warangal,Telangana,VIP,2023-04-05
14272,Customer_04272,Male,39,Vadodara,Gujarat,Regular,2025-10-16
14273,Customer_04273,Male,22,Ahmedabad,Gujarat,Regular,2023-07-24
14274,Customer_04274,Female,34,Hyderabad,Telangana,Low Value,2025-04-13
14275,Customer_04275,Male,54,New Delhi,Delhi,Regular,2023-01-30
14276,Customer_04276,Female,31,Hyderabad,Telangana,Regular,2023-09-23
14277,Customer_04277,Female,56,Jaipur,Rajasthan,Regular,2023-01-23
14278,Customer_04278,Female,58,Hubballi,Karnataka,High Value,2024-08-31
14279,Customer_04279,Male,45,Vadodara,Gujarat,VIP,2023-02-08
14280,Customer_04280,Female,48,Noida,Uttar Pradesh,Regular,2023-06-22
14281,Customer_04281,Male,34,Jaipur,Rajasthan,Regular,2025-01-29
14282,Customer_04282,Male,52,Udaipur,Rajasthan,Low Value,2024-02-18
14283,Customer_04283,Male,57,Jodhpur,Rajasthan,Regular,2024-11-22
14284,Customer_04284,Female,39,Kolkata,West Bengal,Low Value,2024-09-06
14285,Customer_04285,Male,62,Jaipur,Rajasthan,Regular,2023-07-28
14286,Customer_04286,Male,65,Vadodara,Gujarat,Regular,2023-01-22
14287,Customer_04287,Male,46,Mysuru,Karnataka,Regular,2023-01-05
14288,Customer_04288,Male,27,Bengaluru,Karnataka,VIP,2024-10-12
14289,Customer_04289,Female,35,Jaipur,Rajasthan,VIP,2023-08-02
14290,Customer_04290,Female,52,Pune,Maharashtra,VIP,2025-07-08
14291,Customer_04291,Female,61,Ahmedabad,Gujarat,Regular,2025-06-25
14292,Customer_04292,Male,33,Ahmedabad,Gujarat,Regular,2024-11-02
14293,Customer_04293,Male,24,Coimbatore,Tamil Nadu,High Value,2024-10-28
14294,Customer_04294,Female,47,Kochi,Kerala,Regular,2025-03-10
14295,Customer_04295,Male,36,New Delhi,Delhi,Regular,2023-11-13
14296,Customer_04296,Female,40,Delhi,Delhi,Regular,2025-03-03
14297,Customer_04297,Male,25,Thane,Maharashtra,Regular,2024-07-29
14298,Customer_04298,Female,34,Delhi,Delhi,Regular,2023-04-01
14299,Customer_04299,Male,38,Coimbatore,Tamil Nadu,Regular,2025-12-01
14300,Customer_04300,Male,43,Warangal,Telangana,Regular,2025-01-30
14301,Customer_04301,Female,45,New Delhi,Delhi,Low Value,2025-02-08
14302,Customer_04302,Female,56,Ahmedabad,Gujarat,High Value,2023-01-01
14303,Customer_04303,Male,50,Warangal,Telangana,Regular,2023-04-19
14304,Customer_04304,Female,57,New Delhi,Delhi,High Value,2025-07-16
14305,Customer_04305,Female,36,Vadodara,Gujarat,Regular,2025-12-23
14306,Customer_04306,Male,46,Ahmedabad,Gujarat,Regular,2023-07-25
14307,Customer_04307,Male,37,Udaipur,Rajasthan,Regular,2025-04-29
14308,Customer_04308,Male,37,Mangaluru,Karnataka,Regular,2024-08-12
14309,Customer_04309,Male,27,Nashik,Maharashtra,High Value,2024-09-14
14310,Customer_04310,Female,29,Chennai,Tamil Nadu,Low Value,2025-08-22
14311,Customer_04311,Male,50,Siliguri,West Bengal,Regular,2025-08-22
14312,Customer_04312,Male,42,Kochi,Kerala,Regular,2024-10-14
14313,Customer_04313,Male,42,New Delhi,Delhi,Regular,2023-03-20
14314,Customer_04314,Female,21,Delhi,Delhi,High Value,2024-02-19
14315,Customer_04315,Male,21,Warangal,Telangana,High Value,2024-09-30
