order_id,product_id,quantity,discount,sales_amount,profit
520346,20442,1,0,37726.12,9031.82
520346,20971,3,0.1,6587.59,754.84
520346,20595,1,0.15,2447.44,302.33
520347,20138,1,0.2,9851,273.78
520347,20779,3,0.2,56992.8,-4687.89
520347,20888,2,0.1,63741.4,9454.62
520348,20906,3,0.2,64303.94,1706.75
520349,20899,1,0.1,22455.07,2542.58
520349,20015,3,0.15,40645.72,3330.19
520350,20044,1,0.15,14563.74,187.88
520351,20713,2,0.1,52562.88,4629.66
520352,20402,4,0.05,100103.55,24171.27
520352,20469,1,0.1,15644.55,2259.86
520352,20382,2,0,39598.66,7554.42
520352,20472,1,0.05,25350.63,5521.2
520353,20696,1,0.15,12166.46,482.08
520353,20193,2,0.2,37367.17,244.89
520353,20385,1,0.2,14079.17,-1041.33
520353,20144,1,0,6173.04,611.6
520354,20247,1,0,32061.57,4374.09
520355,20808,2,0.15,19350.16,1054.08
520356,20076,1,0.05,10959.32,2544.15
520356,20345,1,0.2,5172.82,-373.01
520357,20568,2,0,80486.7,20865.34
520357,20539,1,0.05,21020.13,1247.88
520357,20375,1,0.2,3000.92,-324.41
520358,20919,1,0.05,22137.5,5359.64
520358,20959,1,0.1,31015.53,4041.32
520358,20486,1,0.05,5661.03,1265.91
520359,20385,1,0,17598.96,2478.46
520360,20242,2,0.2,20793.55,-1580.63
520361,20915,4,0.05,82711.71,6257.19
520362,20878,1,0.15,22564.41,-130.88
520362,20133,3,0,40925.43,5270.49
520363,20130,1,0,15843.14,2804.71
520363,20281,1,0.15,18342.04,446.05
520364,20306,2,0.15,27147.15,4017.85
520364,20642,1,0,21437.33,3726.04
520364,20004,2,0.15,58439.54,996.36
520365,20918,1,0.05,27937.93,1402.92
520365,20326,1,0.05,32664.2,6594.36
520366,20254,2,0.1,43192.76,7325.02
520367,20545,2,0,42474.3,7526.04
520367,20730,1,0.1,33803.44,4685.44
520368,20643,2,0.15,58955.61,9307.73
520368,20847,1,0.3,889.22,-171.29
520369,20692,1,0,11239.69,2945.5
520369,20122,1,0.1,13982.28,2143.96
520369,20916,2,0,78978.98,21522.8
520370,20249,2,0.2,47412.94,3289.64
520370,20818,1,0.15,22742.4,-521.55
520370,20423,1,0,35024.13,8342.56
520371,20805,1,0,17971.41,3202.11
520371,20514,3,0,50817.87,5603.55
520372,20008,1,0.15,2586.85,149.99
520373,20927,2,0,69813.1,16828.56
520374,20294,2,0.15,7474.63,-236.95
520374,20013,2,0,64410.14,18047.72
520375,20654,4,0,90373.68,13912.12
520375,20345,1,0,6466.03,920.2
520376,20951,1,0.2,19108.91,1671.62
520377,20657,1,0,21372.57,3348.21
520377,20122,1,0.15,13205.49,1367.17
520377,20024,1,0,7905.63,1019.33
520378,20022,2,0,65366.38,7217.04
520379,20305,1,0.1,3149.15,92.23
520380,20419,1,0.1,26141.76,4170.24
520381,20173,2,0.1,27275.31,987.95
520381,20678,1,0.1,29519.97,3605.95
520382,20426,1,0.2,20544.63,-658.48
520382,20224,1,0.1,22722.87,781.65
520383,20805,1,0.05,17072.84,2303.54
520384,20875,2,0,43470.98,9672.56
520385,20433,1,0.05,21419.05,1635.19
520386,20523,1,0.1,9207.32,1787.34
520386,20693,1,0.1,9919.25,905.85
520386,20944,2,0.05,50450.53,5080.25
520386,20588,1,0.15,8511.84,825.32
520387,20898,1,0.1,28735.18,650.56
520388,20945,1,0.3,18661.8,-1831.33
520388,20141,2,0,25304.68,5484.22
520389,20251,1,0.2,18485.82,-2288.52
520390,20662,1,0,14434.64,1521.88
520390,20971,2,0,4879.7,991.2
520391,20016,2,0.15,58445.15,9325.37
520392,20919,4,0.15,79228.94,12117.5
520393,20050,3,0,112297.86,28062.27
520393,20338,1,0.05,17621.44,2492.23
520393,20975,1,0.05,23583.04,5125.89
520393,20969,1,0,28507.13,7478.94
520394,20819,1,0.05,34026.8,6862.21
520394,20602,1,0.15,12244,607.21
520395,20093,1,0.15,8828.73,184.63
520396,20423,1,0.05,33272.92,6591.35
520397,20540,2,0.1,23339,3189.28
520397,20084,2,0.05,53579.64,2634.34
520398,20800,2,0.1,64600.83,13318.61
520399,20067,2,0,6915.6,1636.48
520399,20054,1,0,9517.21,956.91
520399,20302,2,0,62780,17496.22
520400,20029,1,0,14606.99,2473.47
520401,20168,1,0.05,21875.26,2667.5
520402,20365,1,0.2,6830.86,56.27
520403,20444,2,0.05,75811.39,17771.25
520404,20179,1,0.1,20926.4,1564.47
520404,20574,1,0.1,28782.41,2534.39
520405,20781,1,0,12210.29,2823.93
520405,20838,1,0.05,26375.18,4628.7
520406,20188,1,0.05,14834.22,1941.63
520407,20258,1,0.15,14791.25,965.78
520408,20342,2,0.05,51305.8,5024.76
520408,20061,1,0,12166.14,3136.04
520409,20498,1,0.3,14018.68,-4118.68
520409,20072,4,0.15,4204.71,636.07
520410,20145,1,0.05,14233.65,1372.76
520410,20243,1,0.1,30902.67,3932.48
520410,20302,2,0,62780,17496.22
520411,20977,2,0.05,7354.48,337.34
520411,21000,1,0.15,2003.48,-23.37
520412,20989,1,0.05,33827.56,4853.43
520412,20260,2,0,39710.56,8065.28
520413,20487,3,0.15,41926.26,-2581.02
520414,20107,1,0.1,7225.73,9.62
520414,20876,1,0,18831.23,3533.08
520414,20120,1,0.05,20123.1,2233.72
520414,20887,1,0,37670.7,10377.31
520415,20257,1,0,16453.99,4174.5
520416,20048,1,0,31180.58,8524.53
520416,20444,2,0.05,75811.39,17771.25
520417,20335,1,0,28608.15,4315.13
520418,20151,1,0,29502.45,6754.88
520419,20660,1,0.05,17452.1,3455.47
520419,20523,2,0.05,19437.66,4597.7
520420,20034,1,0.1,18024.65,1463.03
520421,20130,4,0,63372.56,11218.84
520422,20911,2,0.05,8859.26,1273.5
520423,20137,1,0.1,8879.26,1742.83
520423,20022,3,0.2,78439.66,-8784.35
520423,20142,1,0,15500.61,1939.78
520424,20324,1,0,26825.09,6423.43
520425,20138,1,0.05,11698.06,2120.84
520425,20929,2,0.1,9449.32,250.26
520426,20063,2,0.15,47420.41,5069.55
520426,20430,1,0.1,31669.56,2004.69
520426,20033,2,0.15,43274.21,3514.59
520427,20709,2,0,60765.1,9120.58
520428,20974,2,0.3,885.5,-188.5
520429,20492,2,0.1,11430.63,1029.79
520429,20426,2,0.05,48793.5,6387.28
520430,20944,1,0.1,23897.62,1212.48
520431,20217,2,0.15,12062.69,124.23
520432,20391,1,0,8670.07,1971.81
520433,20356,1,0,28118.78,7223.39
520433,20304,1,0.1,18512.64,3442.75
520433,20338,3,0,55646.64,10259.01
520434,20336,1,0.1,26592.98,3060.6
520435,20309,1,0.3,8436.68,-1292
520436,20314,1,0.1,15505.57,-29.47
520436,20631,1,0.15,20430.4,2574.33
520437,20712,1,0.1,4967.78,759.62
520438,20151,1,0.15,25077.08,2329.51
520438,20467,1,0,1246.77,281.36
520438,20889,1,0,32436.61,7477.39
520439,20616,3,0.2,66836.09,-8672.17
520439,20116,1,0.1,6530.6,488.18
520439,20754,1,0.2,2954.75,-248.8
520440,20704,2,0.1,5875.97,395.11
520441,20135,1,0.1,29472.41,4631.42
520442,20733,1,0,13635.57,1334.09
520443,20043,2,0.2,6569.55,-868.71
520443,20540,2,0.15,22042.39,1892.67
520444,20753,1,0.15,19853.71,247.83
520444,20408,1,0.15,12502.32,1604.18
520445,20320,1,0,31295.67,7498.64
520445,20566,2,0.1,33867.97,6098.97
520445,20411,1,0.15,18735.66,556.11
520446,20831,1,0.3,17072.58,-4381.95
520446,20113,1,0.1,7930.93,1528.54
520447,20860,1,0.05,26340.23,1589.33
520448,20414,2,0.15,6648.77,-242.15
520448,20343,2,0.2,15084.37,-180.81
520449,20495,1,0.1,15776.74,132
520450,20755,1,0.1,28878.88,3476.82
520451,20450,1,0.05,3370.91,317.1
520451,20841,2,0.05,34470.22,7643.1
520451,20777,1,0.1,28086.35,5541.23
520452,20962,2,0.1,71507.03,14658.73
520452,20200,1,0.1,13242.26,869.32
520453,20406,3,0.1,59672.62,167.26
520454,20535,1,0,3839.33,905.55
520455,20388,2,0.05,48236.44,2524.48
520456,20817,1,0.15,11733.78,-200.28
520457,20677,1,0.05,13497.07,1587.11
520457,20383,1,0,22575.47,5529.11
520458,20598,1,0.3,23431.6,-6392.65
520458,20984,2,0.05,10534.99,556.11
520459,20701,3,0.15,2602.07,-45.7
520460,20336,1,0.15,25115.59,1583.21
520460,20771,2,0.15,1970.47,3.59
520460,20746,1,0.3,20412.65,-847
520460,20544,2,0.1,11092.16,1241.68
520461,20096,2,0.15,21897.38,1288.44
520462,20900,1,0.1,25540.7,1909
520462,20022,1,0,32683.19,3608.52
520462,20070,1,0,15024.12,1758.09
520463,20184,1,0.1,14388.79,2413.38
520463,20724,2,0.05,18092.81,3805.71
520464,20108,1,0.15,19130.63,1061.32
520465,20553,2,0.05,3668.67,861.49
520465,20138,1,0.1,11082.38,1505.16
520466,20102,1,0,12360.18,3369.7
520466,20664,1,0,1487.16,233.71
520467,20897,1,0.05,23201.76,5006.77
520467,20364,1,0.15,508.67,55.28
520468,20961,2,0,29201.12,5714.32
520468,20492,1,0.05,6032.83,832.41
520469,20478,1,0,17027.79,3558.74
520470,20342,1,0.15,22952.59,-187.93
520471,20399,1,0,572.3,88.5
520471,20661,1,0.1,32572.08,5265.27
520472,20400,2,0.1,18263.52,505.06
520472,20184,1,0.05,15188.16,3212.75
520473,20387,1,0.1,1941.38,155.21
520473,20362,3,0.15,67324.28,845.24
520473,20063,4,0.1,100419.7,15717.98
520473,20197,2,0.1,67849.94,9424.6
520474,20292,1,0.3,14809.93,-3356.11
520474,20878,1,0.15,22564.41,-130.88
520475,20902,1,0.15,26461.2,1420.51
520476,20349,1,0.05,14495.61,695.59
520477,20038,3,0.05,16293.65,1925.78
520477,20599,1,0.05,6100.35,530.8
520477,20203,1,0,1365.25,317.7
520477,20165,2,0.1,14351.22,1239.32
520478,20222,1,0.1,34000.03,5970.03
520479,20190,2,0,19124.08,2466
520480,20387,1,0,2157.09,370.92
520481,20111,1,0.2,25882.8,-2094.88
520482,20567,1,0.1,4023.13,564.59
520482,20059,1,0.1,24238.26,276.47
520483,20698,1,0.15,9483.22,1393.29
520483,20176,1,0,24158.61,5100.3
520483,20280,1,0.15,1043.07,31.66
520484,20713,3,0.05,83224.56,11324.73
520484,20102,1,0.05,11742.17,2751.69
520484,20864,1,0.15,3697.73,-95.74
520484,20421,1,0.1,14445.7,134.69
520485,20166,1,0.05,10822.98,518.69
520485,20546,1,0.1,16896.81,548.32
520485,20538,3,0.15,47742.27,-3301.68
520485,20208,3,0.2,56079.1,1882.93
520486,20330,1,0.05,6260.54,328.44
520486,20287,1,0,39871.78,10728.77
520486,20211,2,0.1,6632.68,764.26
520487,20714,2,0.15,13257.3,-771.74
520488,20822,2,0.05,26814.13,2774.03
520489,20120,1,0.1,19063.99,1174.61
520490,20832,1,0.1,12742.85,1538.64
520491,20486,1,0.1,5363.08,967.96
520491,20662,1,0.15,12269.44,-643.32
520491,20943,1,0.2,30295.75,3164.24
520491,20551,2,0.1,34972.29,3316.55
520492,20440,1,0.05,518.97,100.31
520492,20866,1,0.05,15093.29,1654.82
520493,20344,1,0.1,34690.69,5251.53
520494,20952,1,0.2,2141.36,188.84
520495,20822,2,0,28225.4,4185.3
520495,20159,4,0,15969.28,2344.72
520495,20018,1,0.1,419.78,39.71
520495,20840,4,0,113756.92,17170.88
520496,20691,1,0.15,6524.49,649.69
520496,20833,4,0.15,65609.15,-482.69
520497,20684,1,0.2,18105.29,1301.53
520498,20429,1,0.1,7845.92,1005.31
520498,20503,1,0.15,23725.02,-569.47
520499,20848,1,0.2,11912.75,-1309
520499,20564,1,0.2,4798.11,209.93
520500,20329,2,0.1,48633.97,7295.43
520500,20442,1,0.1,33953.51,5259.21
520501,20024,2,0.1,14230.13,457.53
520501,20922,1,0.05,4696.9,525.64
520501,20156,2,0.15,28861.53,2875.91
520502,20776,1,0,33077,5989.8
520502,20203,1,0.15,1160.46,112.91
520503,20148,1,0.05,37762.64,8381.43
520504,20182,2,0.15,65403.73,5427.67
520505,20847,1,0.1,1143.28,82.77
520505,20674,1,0,11545.84,1468.99
520506,20120,1,0.1,19063.99,1174.61
520507,20037,2,0.15,36842.89,4340.45
520507,20283,2,0.05,52717.34,12416.08
520508,20441,1,0.05,5024.2,1100.14
520508,20609,3,0.05,76157.04,5756.85
520509,20778,2,0.1,59717.56,4237.88
520509,20652,2,0.15,43782.62,6490.58
520510,20208,1,0,23366.29,5300.9
520510,20060,1,0.15,25045.38,1774.26
520510,20606,2,0.05,10565.12,521
520511,20791,1,0,30172.41,8146.24
520512,20524,1,0.15,19941.46,-285.89
520512,20963,1,0.1,6285.21,86.04
520512,20996,1,0.05,11976.78,2100.93
520513,20434,1,0.1,13370.44,685.64
520514,20500,1,0.05,19371.92,1769.48
520515,20101,1,0.05,14840.8,2444.47
520515,20557,1,0.05,23992.84,4076.36
520516,20259,2,0.05,51468.23,9252.75
520516,20203,1,0.2,1092.2,44.65
520517,20279,3,0,78343.89,20131.95
520518,20185,2,0.1,6650.24,-14.66
520518,20192,3,0.1,24828.01,1767.91
520519,20919,2,0.2,37284.21,3728.49
520520,20354,1,0.15,26385.02,403.73
520521,20361,4,0.15,23864.33,-448.19
520522,20006,2,0.15,1236.27,183.81
520523,20716,1,0.1,22284.11,3515.41
520524,20613,1,0,1982.28,471.11
520524,20609,1,0.15,22713.5,-753.23
520524,20525,1,0,12620.38,1182.05
520525,20081,1,0.1,18073.22,-61.84
520526,20566,1,0,18815.54,4931.04
520527,20711,3,0.1,26416.15,3491.5
520528,20056,2,0.1,20450.68,249.24
520529,20003,1,0.05,31674.48,2432.56
520529,20562,1,0.2,2701.92,-211.06
520529,20331,2,0.1,26873.84,1287.92
520530,20408,1,0,14708.61,3810.47
520531,20089,1,0.1,30558.54,5182.06
520531,20629,1,0.05,21583.35,1587.16
520532,20603,2,0.1,46936.84,8926.34
520533,20487,1,0.05,15619.59,783.83
520533,20484,1,0.1,7531.86,972.11
520533,20492,2,0.2,10160.56,-240.28
520534,20529,1,0.1,12781.16,1396.94
520535,20792,1,0,10804.44,1857
520536,20691,1,0,7675.87,1801.07
520536,20784,1,0.15,32253.61,4445.12
520536,20163,1,0.1,27678.53,5432
520537,20125,1,0.15,5939.97,666.37
520538,20623,2,0.05,50663.27,10630.13
520538,20349,1,0.05,14495.61,695.59
520539,20358,1,0.2,29774.44,2712.18
520539,20526,3,0.15,58150.61,1106.27
520540,20762,4,0.3,83871.34,-19192.66
520540,20455,2,0.05,44851.38,2432.94
520540,20985,3,0.1,85053.67,9658.3
520541,20488,1,0.1,12982.01,226.61
520542,20264,2,0.1,53386.99,1279.23
520543,20581,1,0,8359.96,2077
520543,20623,2,0,53329.76,13296.62
520543,20569,1,0.1,6046.84,918.83
520543,20292,2,0.1,38082.67,1750.59
520544,20443,1,0.15,25258.97,2289.18
520545,20608,2,0,60544.16,14139.66
520545,20262,2,0.05,5524.59,556.97
520546,20957,1,0.05,33493.62,6025.82
520547,20391,1,0.2,6936.06,237.8
520548,20765,1,0.2,9312.02,-681.16
520548,20664,1,0.2,1189.73,-63.72
520548,20567,1,0.1,4023.13,564.59
520549,20489,2,0.3,31485.15,-8149.59
520549,20959,2,0.05,65477.23,11528.81
520549,20730,1,0.1,33803.44,4685.44
520549,20287,1,0.1,35884.6,6741.59
520550,20457,2,0,27839.58,4392.4
520550,20038,3,0,17151.21,2783.34
520551,20162,2,0.15,29421.19,3801.35
520552,20905,1,0.1,28895.08,1090.74
520552,20400,1,0,10146.4,1267.17
520553,20964,1,0.1,19709.87,2270.54
520554,20141,1,0.1,11387.11,1476.88
520554,20364,2,0,1196.88,290.1
520554,20468,3,0,6116.1,596.61
520554,20508,2,0.2,22757.42,-307.58
520555,20776,1,0.15,28115.45,1028.25
520556,20072,1,0,1236.68,344.52
520557,20641,1,0,7660.05,1559.63
520558,20286,2,0.05,43561.7,4681.58
520559,20694,1,0.05,20315.34,4974.54
520559,20615,1,0.2,1655.87,72.51
520559,20050,1,0.15,31817.73,3739.2
520560,20935,2,0.3,47125.93,-11704.63
520560,20441,1,0.2,4230.9,306.84
520560,20831,1,0.05,23169.93,1715.4
520561,20257,1,0,16453.99,4174.5
520561,20025,1,0.15,12580.41,1794.47
520562,20681,1,0.15,26803.36,831.4
520563,20625,1,0.15,12588.48,1751.32
520563,20764,2,0.1,28041.21,5085.51
520564,20560,3,0.05,77037.07,13588.3
520565,20147,1,0.15,26094.12,855.18
520565,20086,1,0,24407.39,6668.48
520565,20321,3,0.1,41411.57,2103.26
520566,20049,2,0.05,11849.16,754.02
520567,20491,1,0.1,32880.93,4472.38
520567,20077,1,0.3,28502.02,-1154.57
520567,20385,1,0.05,16719.01,1598.51
520568,20357,1,0.15,27696.62,3054.03
520568,20003,1,0.3,23339.09,-5902.83
520569,20270,1,0.05,15560.85,3790.31
520570,20218,1,0.15,3517.34,-235.09
520570,20094,1,0.1,30472.1,4619.63
520571,20974,1,0.1,569.25,32.25
520571,20985,2,0.05,59852.58,9589
520572,20215,1,0.1,32382.5,2954.44
520572,20408,1,0.05,13973.18,3075.04
520573,20481,2,0,72604.34,16343.54
520574,20919,1,0.05,22137.5,5359.64
520575,20867,1,0.1,9945.56,473.24
520576,20650,1,0.1,4294.74,208.7
520576,20575,1,0,34319.84,5585.16
520576,20153,1,0,11669.52,1704.66
520577,20878,1,0.15,22564.41,-130.88
520578,20217,1,0.05,6740.92,771.69
520579,20424,1,0.1,20515.97,116
520580,20472,1,0.15,22682.14,2852.71
520581,20409,1,0.15,17889.84,2398.22
520581,20220,1,0,14875.58,1744.53
520582,20628,1,0.15,10730.84,807.83
520582,20438,2,0.15,29664.59,-356.67
520583,20483,1,0.1,15485.55,1202.97
520584,20180,2,0,44346.42,9476.78
520584,20151,3,0.3,61955.14,-6287.57
520585,20573,1,0.1,13672.96,699.09
520585,20818,1,0.1,24080.19,816.24
520585,20980,2,0.1,4970.7,352.58
520586,20829,1,0,16169.64,3856.49
520586,20484,1,0.15,7113.42,553.67
520587,20535,2,0.2,6142.93,275.37
520588,20003,1,0.2,26673.25,-2568.67
520589,20468,2,0.15,3465.79,-213.87
520589,20219,2,0,65814.14,9029.94
520590,20611,1,0.1,6696.74,1282.76
520590,20445,1,0.1,1271.41,7.29
520591,20873,3,0.1,94994.99,15054.38
520592,20753,1,0.05,22189.44,2583.56
520593,20104,1,0.15,15627.71,-91.36
520593,20946,2,0.1,69401.61,12386.09
520594,20700,1,0.05,30273.4,4600.03
520594,20123,2,0.05,47725.19,9676.01
520595,20915,1,0.15,18501.3,-612.33
520595,20411,2,0.05,41879.7,5520.6
520595,20651,1,0,9295.88,2094.76
520595,20354,1,0.1,27937.08,1955.79
520596,20354,2,0.1,55874.16,3911.58
520597,20935,1,0,33661.38,4246.1
520597,20054,1,0.2,7613.77,-946.53
520597,20308,2,0,17097.92,3013.02
520598,20828,3,0.05,44975.79,3015.03
520598,20913,1,0.15,13526.42,-243.54
520599,20474,2,0.05,1912.05,382.69
520599,20351,1,0.15,5501.62,659.29
520600,20755,1,0.05,30483.27,5081.21
520600,20931,1,0.05,25496.69,5480.26
520601,20330,1,0.15,5601.53,-330.57
520602,20065,1,0.05,22520.53,4422.7
520603,20594,1,0.3,21975.16,-2395.02
520604,20055,1,0.2,29750.06,2877.74
520605,20955,1,0,19916.09,3623.67
520606,20122,1,0,15535.87,3697.55
520606,20437,2,0.1,41330.74,2472.4
520606,20151,1,0.3,20651.72,-2095.85
520607,20466,1,0.1,3132.58,610.35
520607,20796,3,0.1,77408.68,4086.01
520608,20855,3,0.15,25115.51,2992.07
520609,20373,1,0.05,27593.99,5420.82
520609,20514,3,0.05,48276.98,3062.66
520610,20723,1,0.15,6377.39,-76.89
520610,20022,1,0.05,31049.03,1974.36
520610,20208,1,0,23366.29,5300.9
520611,20055,2,0.15,63218.89,9474.25
520612,20668,2,0.15,23334.71,2059.39
520612,20308,1,0.05,8121.51,1079.06
520612,20564,1,0.15,5097.99,509.81
520613,20909,1,0.15,10829.1,-596.48
520613,20082,1,0.15,28613.75,-923.8
520613,20669,1,0,9531.5,2548.67
520613,20999,2,0.3,49667.34,-10172.9
520614,20988,1,0.15,15118.4,-453.21
520615,20003,1,0.15,28340.33,-901.59
520615,20797,1,0.15,3052.21,53.45
520616,20387,1,0,2157.09,370.92
520617,20843,1,0,25200.63,5035.48
520617,20387,2,0.1,3882.76,310.42
520617,20912,1,0.15,14352.9,602.47
520617,20290,1,0.05,1177.23,163.2
520618,20559,2,0.2,18792.37,-14.61
520618,20382,1,0.1,17819.4,1797.28
520618,20111,1,0.2,25882.8,-2094.88
520619,20212,3,0.05,39973.93,9787.15
520619,20191,1,0,9900.47,2057.88
520620,20969,1,0,28507.13,7478.94
520621,20544,2,0.05,11708.39,1857.91
520621,20826,1,0.1,6611.16,876.37
520622,20679,3,0.15,94571.85,14894.73
520622,20620,1,0.2,15016.47,492.07
520622,20568,1,0.2,32194.68,2384
520623,20996,2,0.2,20171.42,419.72
520623,20257,1,0.1,14808.59,2529.1
520623,20408,1,0.05,13973.18,3075.04
520624,20638,1,0.15,18678.3,1038.68
520624,20975,1,0.05,23583.04,5125.89
520624,20245,1,0.1,8267.55,1276.11
520625,20894,1,0.1,8224.45,1084.46
520625,20845,1,0.15,12506.14,805.44
520626,20742,3,0.3,49642.32,-3843.57
520626,20025,1,0.15,12580.41,1794.47
520626,20831,2,0.1,43900.92,991.86
520627,20274,1,0,27735.11,2608.11
520627,20405,1,0.05,35831.75,7260.96
520628,20227,1,0.05,12262.28,1967.57
520629,20319,2,0.1,9846.49,1513.83
520630,20563,2,0.3,27518.09,-7287.11
520631,20459,1,0.1,26052.38,1874.95
520631,20787,1,0.05,36277.46,7439.4
520632,20842,1,0.15,17473.8,2641
520632,20383,1,0,22575.47,5529.11
520632,20374,2,0.1,61594.25,11765.91
520632,20908,1,0,15985.22,1859.82
520633,20417,1,0.3,19340.04,-5424.31
520634,20800,2,0.15,61011.9,9729.68
520634,20293,2,0.1,2368.71,333.95
520635,20235,2,0,15793.72,2136.12
520635,20851,1,0,33992.55,7657.46
520636,20888,1,0.1,31870.7,4727.31
520636,20775,1,0.15,4374.81,232.4
520636,20879,1,0.15,15763.55,-957.11
520636,20573,1,0.1,13672.96,699.09
520637,20460,1,0.15,19520.23,2084.8
520637,20847,2,0,2540.62,419.6
520638,20994,1,0.05,1666.87,169.91
520638,20083,1,0.15,8623,-273.76
520638,20380,2,0.3,40197.25,-3485.81
520638,20556,1,0.05,10179.65,586.42
520639,20674,1,0.05,10968.55,891.7
520639,20615,1,0.1,1862.86,279.5
520639,20206,1,0.15,28183,3695.45
520639,20485,1,0,25926.94,3216.58
520640,20483,1,0,17206.17,2923.59
520641,20849,2,0.05,47887.26,11795.8
520641,20841,2,0,36284.44,9457.32
520641,20069,1,0.1,14392.3,193
520642,20729,2,0,16931.72,2363.72
520643,20572,1,0.15,29260.31,-574.72
520644,20842,1,0.05,19529.54,4696.74
520644,20022,2,0.15,55561.42,-2587.92
520645,20485,2,0.1,46668.49,1247.77
520645,20517,1,0.05,37816.1,8313.12
520646,20728,1,0.15,14286.59,594.48
520647,20063,1,0.1,25104.92,3929.49
520647,20213,1,0.1,25117.24,3788.26
520648,20281,3,0.1,58262.95,4574.98
520649,20117,2,0.1,56737.48,2228.9
520649,20462,2,0.2,51717.84,1070.36
520650,20644,1,0.05,2137.7,481.38
520651,20638,1,0.3,15382.13,-2257.49
520651,20131,2,0,34769.36,4372.08
520652,20120,1,0.15,18004.88,115.5
520652,20669,1,0,9531.5,2548.67
520652,20332,1,0.05,22969.77,4152.66
520652,20902,2,0.05,59148.56,9067.18
520653,20709,1,0.1,27344.3,1522.04
520654,20599,1,0.3,4494.99,-1074.56
520654,20382,3,0,59397.99,11331.63
520654,20367,1,0.3,12039.66,-677.37
520655,20369,1,0.15,11339.7,419.42
520655,20093,2,0.05,19734.81,2446.61
520656,20377,1,0.15,4952.75,500.28
520657,20101,1,0.1,14059.7,1663.37
520658,20580,1,0.3,15235.46,-2290.44
520659,20035,1,0.05,9295.57,797.92
520659,20798,1,0.1,32543.07,2557.71
520660,20746,1,0.1,26244.84,4985.19
520661,20054,1,0.1,8565.49,5.19
520661,20489,1,0,22489.39,2672.02
520662,20788,1,0,6518.35,1777.6
520663,20038,2,0.05,10862.43,1283.85
520663,20839,1,0.05,21181.08,4277.03
520663,20156,2,0.05,32257,6271.38
520664,20079,1,0,26890.3,6911.87
520665,20078,1,0.15,9606.88,1354.05
520666,20771,1,0.05,1101.14,117.7
520667,20651,1,0.05,8831.09,1629.97
520667,20925,1,0,27358.27,3353.72
520668,20532,1,0,31475.51,5325.51
520669,20024,1,0.3,5533.94,-1352.36
520670,20162,3,0,51919.74,13489.98
520671,20775,1,0,5146.84,1004.43
520672,20639,1,0.1,30609,5942.58
520673,20293,1,0.15,1118.56,101.18
520674,20052,1,0.05,18289.16,3958.32
520674,20856,1,0.3,18475.82,-4814.88
520675,20675,1,0.05,19404.73,1760.04
520676,20688,2,0.1,57962.66,9311.68
520677,20266,1,0.05,13446.78,1878.23
520677,20357,2,0.05,61910.09,12624.91
520677,20273,2,0,36360.04,6024.94
520678,20949,1,0.05,26015.08,1196.15
520679,20385,1,0.3,12319.27,-2801.23
520679,20563,2,0,39311.56,4506.36
520680,20845,1,0.15,12506.14,805.44
520681,20369,1,0.05,12673.78,1753.5
520682,20454,1,0.05,22918.63,3105.02
520682,20214,2,0,73646.24,16128.54
520683,20914,1,0.15,18433.94,2191.51
520683,20432,1,0.1,19751.86,1651.33
520684,20729,2,0.1,15238.55,670.55
520684,20465,1,0,3687.08,445.1
520685,20821,1,0,2185.1,426.36
520686,20726,1,0.2,15446.7,292.46
520686,20147,1,0.1,27629.07,2390.13
520687,20436,2,0,59680.64,6182.4
520688,20013,2,0.3,45087.1,-1275.32
520689,20807,1,0.15,7233.47,595.47
520689,20365,1,0.15,7257.78,483.19
520689,20115,2,0.05,13949.9,2795.56
520689,20972,1,0.2,18722.5,-2489.85
520690,20866,1,0.05,15093.29,1654.82
520690,20845,1,0.15,12506.14,805.44
520691,20654,2,0.15,38408.81,178.03
520691,20778,1,0,33176.42,5436.58
520691,20265,1,0.15,23606.52,2970.8
520691,20508,1,0.2,11378.71,-153.79
520692,20588,3,0.1,27037.61,3978.05
520693,20674,1,0.05,10968.55,891.7
520693,20446,1,0.15,20014.24,-456.33
520694,20303,1,0.15,24376.19,635
520695,20791,1,0,30172.41,8146.24
520696,20523,1,0.1,9207.32,1787.34
520696,20309,2,0.05,22899.56,3442.2
520696,20996,1,0.1,11346.43,1470.58
520697,20022,1,0.05,31049.03,1974.36
520697,20940,1,0,16734.8,2742.18
520697,20131,1,0.2,13907.74,-1290.9
520698,20629,2,0.15,38622.84,-1369.54
520698,20864,1,0.05,4132.76,339.29
520699,20937,1,0.05,20818.75,5013.19
520700,20647,1,0.15,19350.04,1199.5
520701,20845,1,0,14713.1,3012.4
520701,20830,1,0.1,15091.42,1082.2
520701,20871,1,0,10580.23,2186.26
520702,20766,1,0.05,18499.08,4000.44
520702,20513,1,0,30093.3,7754.77
520702,20627,1,0,25362.7,5978.59
520703,20671,2,0,13941.22,3411.6
520704,20826,3,0,22037.19,4832.82
520704,20287,1,0,39871.78,10728.77
520704,20353,2,0.05,8326.67,1975.15
520705,20941,1,0.1,15617.97,431.91
520705,20623,1,0.05,25331.64,5315.07
520705,20566,1,0.15,15993.21,2108.71
520706,20051,1,0.1,13036.03,1150.45
520706,20413,1,0.05,30009.92,3431.18
520707,20462,1,0,32323.65,6999.91
520708,20127,1,0.05,1252.91,57.87
520708,20759,1,0.1,31323.66,5435.02
